recipe_id,recipe_name,ingredient_position,raw_ingredient_name,raw_amount,generated_search_key,matched_food_id,matched_food_name,matched_source,similarity_score
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,0672e57a-3841-45ad-bb2d-76300b18d6ba,яйцо куриное вареное вкрутую,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,60665203-b88a-4608-8e85-5bbc8e0e7593,яйцо куриное вареное всмятку,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,06c35c1c-f729-42e4-a8d4-4d164d4f696f,яйцо куриное жареное (без масла),foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,912e0aae-4c84-44e8-97a9-4a2e9154f352,яйцо перепелиное,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,a895b4b9-077c-48c4-8292-28cae87b8ed6,яйцо страусиное,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,56fa985c-c29f-4f26-a5a4-08ef4785a9e7,яйцо утиное,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,56fa985c-c29f-4f26-a5a4-08ef4785a9e7,яйцо утиное,foods.name_similarity,0.4167
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,a4c7cc95-813d-4c19-b5ad-3882501f8ba0,яйцо гусиное,foods.name_similarity,0.3846
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.name_similarity,0.3846
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,a895b4b9-077c-48c4-8292-28cae87b8ed6,яйцо страусиное,foods.name_similarity,0.3125
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,912e0aae-4c84-44e8-97a9-4a2e9154f352,яйцо перепелиное,foods.name_similarity,0.2941
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,65122c36-033f-4a23-a9dd-0c9fcdd1eee1,омлет (яйцо куриное),foods.name_similarity,0.2632
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,0f496118-8fd5-41ca-9c0c-6985da919a64,пашот (яйцо куриное),foods.name_similarity,0.2632
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,foods.name_similarity,0.2632
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,foods.name_similarity,0.2632
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,foods.name_similarity,0.2500
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,56fa985c-c29f-4f26-a5a4-08ef4785a9e7,яйцо утиное,foods.name_word_similarity,0.4167
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,a4c7cc95-813d-4c19-b5ad-3882501f8ba0,яйцо гусиное,foods.name_word_similarity,0.3846
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.name_word_similarity,0.3846
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,65122c36-033f-4a23-a9dd-0c9fcdd1eee1,омлет (яйцо куриное),foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,0f496118-8fd5-41ca-9c0c-6985da919a64,пашот (яйцо куриное),foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,a4c7cc95-813d-4c19-b5ad-3882501f8ba0,яйцо гусиное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,0672e57a-3841-45ad-bb2d-76300b18d6ba,яйцо куриное вареное вкрутую,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,60665203-b88a-4608-8e85-5bbc8e0e7593,яйцо куриное вареное всмятку,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,06c35c1c-f729-42e4-a8d4-4d164d4f696f,яйцо куриное жареное (без масла),foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,912e0aae-4c84-44e8-97a9-4a2e9154f352,яйцо перепелиное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,a895b4b9-077c-48c4-8292-28cae87b8ed6,яйцо страусиное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо,56fa985c-c29f-4f26-a5a4-08ef4785a9e7,яйцо утиное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65122c36-033f-4a23-a9dd-0c9fcdd1eee1,омлет (яйцо куриное),food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0f496118-8fd5-41ca-9c0c-6985da919a64,пашот (яйцо куриное),food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0672e57a-3841-45ad-bb2d-76300b18d6ba,яйцо куриное вареное вкрутую,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,60665203-b88a-4608-8e85-5bbc8e0e7593,яйцо куриное вареное всмятку,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,06c35c1c-f729-42e4-a8d4-4d164d4f696f,яйцо куриное жареное (без масла),food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65122c36-033f-4a23-a9dd-0c9fcdd1eee1,омлет (яйцо куриное),foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0f496118-8fd5-41ca-9c0c-6985da919a64,пашот (яйцо куриное),foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0672e57a-3841-45ad-bb2d-76300b18d6ba,яйцо куриное вареное вкрутую,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,60665203-b88a-4608-8e85-5bbc8e0e7593,яйцо куриное вареное всмятку,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,06c35c1c-f729-42e4-a8d4-4d164d4f696f,яйцо куриное жареное (без масла),foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,foods.name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.name_similarity,1.0000
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65122c36-033f-4a23-a9dd-0c9fcdd1eee1,омлет (яйцо куриное),foods.name_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0f496118-8fd5-41ca-9c0c-6985da919a64,пашот (яйцо куриное),foods.name_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,foods.name_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,foods.name_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,foods.name_similarity,0.6500
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0672e57a-3841-45ad-bb2d-76300b18d6ba,яйцо куриное вареное вкрутую,foods.name_similarity,0.5000
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,60665203-b88a-4608-8e85-5bbc8e0e7593,яйцо куриное вареное всмятку,foods.name_similarity,0.5000
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,56fa985c-c29f-4f26-a5a4-08ef4785a9e7,яйцо утиное,foods.name_similarity,0.4706
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,06c35c1c-f729-42e4-a8d4-4d164d4f696f,яйцо куриное жареное (без масла),foods.name_similarity,0.4483
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,27d31b68-0c1c-46ff-9f11-d3e9daf2892b,Куриное филе,foods.name_similarity,0.4444
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,a4c7cc95-813d-4c19-b5ad-3882501f8ba0,яйцо гусиное,foods.name_similarity,0.4444
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0f0c3a47-f0de-46a5-8dac-1a017089e2fd,Куриное сердце,foods.name_similarity,0.4000
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,a895b4b9-077c-48c4-8292-28cae87b8ed6,яйцо страусиное,foods.name_similarity,0.3810
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,912e0aae-4c84-44e8-97a9-4a2e9154f352,яйцо перепелиное,foods.name_similarity,0.3636
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,00ff382d-2f8e-4a9a-b549-7b90089293d5,Куриное филе вареное,foods.name_similarity,0.3333
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,e0cfcddc-8765-480d-b19f-c294478a6773,Куриное сердце вареное,foods.name_similarity,0.3077
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,8bb77bc9-f86c-4c81-bb62-b753859786a2,Курица,foods.name_similarity,0.2500
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.name_word_similarity,1.0000
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65122c36-033f-4a23-a9dd-0c9fcdd1eee1,омлет (яйцо куриное),foods.name_word_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0f496118-8fd5-41ca-9c0c-6985da919a64,пашот (яйцо куриное),foods.name_word_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,foods.name_word_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,foods.name_word_similarity,0.6842
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,foods.name_word_similarity,0.6500
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,27d31b68-0c1c-46ff-9f11-d3e9daf2892b,Куриное филе,foods.name_word_similarity,0.6154
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,8bb77bc9-f86c-4c81-bb62-b753859786a2,Курица,foods.name_word_similarity,0.5714
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0f0c3a47-f0de-46a5-8dac-1a017089e2fd,Куриное сердце,foods.name_word_similarity,0.5333
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0672e57a-3841-45ad-bb2d-76300b18d6ba,яйцо куриное вареное вкрутую,foods.name_word_similarity,0.5000
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,60665203-b88a-4608-8e85-5bbc8e0e7593,яйцо куриное вареное всмятку,foods.name_word_similarity,0.5000
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,56fa985c-c29f-4f26-a5a4-08ef4785a9e7,яйцо утиное,foods.name_word_similarity,0.4706
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,06c35c1c-f729-42e4-a8d4-4d164d4f696f,яйцо куриное жареное (без масла),foods.name_word_similarity,0.4483
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,a4c7cc95-813d-4c19-b5ad-3882501f8ba0,яйцо гусиное,foods.name_word_similarity,0.4444
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,00ff382d-2f8e-4a9a-b549-7b90089293d5,Куриное филе вареное,foods.name_word_similarity,0.4211
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,18d4f77b-ff43-4705-a7ac-185ea08d8562,Куриный фарш,foods.name_word_similarity,0.3846
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,e0cfcddc-8765-480d-b19f-c294478a6773,Куриное сердце вареное,foods.name_word_similarity,0.3810
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,a895b4b9-077c-48c4-8292-28cae87b8ed6,яйцо страусиное,foods.name_word_similarity,0.3810
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,912e0aae-4c84-44e8-97a9-4a2e9154f352,яйцо перепелиное,foods.name_word_similarity,0.3636
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,5c99429d-87dd-4dcc-91c2-cba95d2e2bfc,Куриные бедра,foods.name_word_similarity,0.3571
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,566a7010-1701-483e-9ef9-23053a1094aa,Куриные шейки,foods.name_word_similarity,0.3571
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65122c36-033f-4a23-a9dd-0c9fcdd1eee1,омлет (яйцо куриное),foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0f496118-8fd5-41ca-9c0c-6985da919a64,пашот (яйцо куриное),foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,3966953d-c5e1-4110-83fb-e9f636303112,яйцо куриное белок,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0672e57a-3841-45ad-bb2d-76300b18d6ba,яйцо куриное вареное вкрутую,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,60665203-b88a-4608-8e85-5bbc8e0e7593,яйцо куриное вареное всмятку,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,0e49beb2-5169-449c-bed4-c646228d4458,яйцо куриное жареное,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,06c35c1c-f729-42e4-a8d4-4d164d4f696f,яйцо куриное жареное (без масла),foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363732373731,Салат Мемоза 2,2,куриного яйца,3,яйцо куриное,65937145-2060-4a38-b872-d87d2ce34a1c,яйцо куриное желток,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,7b2f4b6a-049e-4714-81f4-79199b47ab6b,Куриная грудка,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,f40442ff-d010-470a-b251-118b89045286,Куриная грудка вареная,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,77d030ba-a307-4fa2-b22b-9a67a9cecf57,Куриная грудка запеченная,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,001b255d-9f53-4010-9ec6-eb1699dade22,Куриная грудка копченая,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,97fd21c5-ca7d-47c3-a8d9-d58ce0ae0371,Утиная грудка,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,0ee2bfed-d67c-4c22-b86a-c2d2ca1f0c9e,Утиная грудка без кожи и жира,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,97fd21c5-ca7d-47c3-a8d9-d58ce0ae0371,Утиная грудка,foods.name_similarity,0.5000
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,7b2f4b6a-049e-4714-81f4-79199b47ab6b,Куриная грудка,foods.name_similarity,0.4667
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,f40442ff-d010-470a-b251-118b89045286,Куриная грудка вареная,foods.name_similarity,0.3333
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,001b255d-9f53-4010-9ec6-eb1699dade22,Куриная грудка копченая,foods.name_similarity,0.3333
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,77d030ba-a307-4fa2-b22b-9a67a9cecf57,Куриная грудка запеченная,foods.name_similarity,0.2917
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,45aa77a8-587f-4d4f-9f2e-e37b64322e5b,Говяжья грудинка,foods.name_similarity,0.2778
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,97fd21c5-ca7d-47c3-a8d9-d58ce0ae0371,Утиная грудка,foods.name_word_similarity,0.5000
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,7b2f4b6a-049e-4714-81f4-79199b47ab6b,Куриная грудка,foods.name_word_similarity,0.4667
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,7b2f4b6a-049e-4714-81f4-79199b47ab6b,Куриная грудка,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,f40442ff-d010-470a-b251-118b89045286,Куриная грудка вареная,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,77d030ba-a307-4fa2-b22b-9a67a9cecf57,Куриная грудка запеченная,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,грудка,001b255d-9f53-4010-9ec6-eb1699dade22,Куриная грудка копченая,foods.normalized_name_ilike,null
